,car_brand,carprice,kms_driven,fuel_type,city,year_of_manufacture
1810,Tata,709000.0,15122.0,Petrol,Chennai,2021
1811,Hyundai,569000.0,5221.0,Petrol,Bangalore,2015
1812,Hyundai,595000.0,35000.0,Petrol,Thane,2016
1813,Toyota,1025000.0,67800.0,Petrol,Pallikarnai,2015
1814,Hyundai,1050000.0,34841.0,Petrol,Hyderabad,2018
1815,Maruti,715000.0,22217.0,Petrol,Ahmedabad,2017
1816,Tata,679000.0,17817.0,Petrol,Bangalore,2020
1817,Kia,1545000.0,13969.0,Petrol,Bangalore,2020
1818,Hyundai,960000.0,13626.0,Petrol,Thane,2021
1819,Maruti,332000.0,31316.0,Petrol,Kolkata,2014
1820,Maruti,725000.0,7050.0,Diesel,Thane,2018
1821,Honda,395000.0,74000.0,Petrol,Mumbai,2012
1822,Hyundai,801000.0,24737.0,Petrol,Delhi,2019
1823,Maruti,944999.9999999999,29147.0,Diesel,Hyderabad,2019
1824,Hyundai,969999.9999999999,48976.0,Diesel,Pune,2017
1826,Maruti,281000.0,70153.0,Petrol,Kolkata,2018
1827,Hyundai,675000.0,16398.0,Petrol,Thane,2019
1828,Honda,390000.0,65636.0,Petrol,Pune,2014
1829,Hyundai,575000.0,30000.0,Petrol,Kolkata,2017
1830,Hyundai,245000.00000000003,26916.0,Petrol,Thane,2012
1831,Hyundai,540000.0,34000.0,Petrol,Thane,2019
1832,Hyundai,1150000.0,16100.0,Diesel,Ambattur,2021
1833,Honda,650000.0,36623.0,Petrol,Thane,2015
1834,Maruti,645000.0,1374.0,eco_fuel,Mumbai,2021
1835,Honda,1590000.0,12372.0,Petrol,Hyderabad,2021
1836,Maruti,850000.0,10200.0,Petrol,Kolkata,2020
1837,Maruti,465000.00000000006,28224.0,Petrol,Mumbai,2020
1838,Maruti,451000.0,45116.0,eco_fuel,Pune,2017
1839,Mercedes-Benz,2590000.0,37000.0,Petrol,Ahmedabad,2018
1840,MG,1875000.0,14000.0,Petrol,Mumbai,2021
1841,Honda,730000.0,59053.0,Petrol,Ahmedabad,2017
1842,Audi,1500000.0,73562.0,Diesel,Hyderabad,2012
1843,Mercedes-Benz,3850000.0,75176.0,Diesel,Hyderabad,2015
1844,Toyota,1394000.0,34316.0,Petrol,Kolkata,2018
1846,Toyota,2975000.0,23439.0,Diesel,Thane,2021
1847,Jeep,5300000.0,47300.0,Petrol,Kolkata,2017
1849,Mahindra,1485000.0,36700.0,Diesel,Chennai,2021
1850,Land,13600000.000000002,36000.0,Diesel,Bangalore,2019
1851,Maruti,411000.00000000006,19021.0,Petrol,Kolkata,2018
1853,Kia,1850000.0,68700.0,Diesel,Hyderabad,2020
1854,MG,1698999.9999999998,28679.0,Diesel,Bangalore,2019
1855,Tata,928999.9999999999,27499.0,Petrol,Chennai,2020
1856,Maruti,700000.0,86908.0,Diesel,Thane,2016
1857,Volkswagen,335000.0,55460.0,Petrol,Kolkata,2010
1858,Ford,679000.0,54310.0,Petrol,Mumbai,2017
1859,Honda,1009000.0,58165.0,Petrol,Pune,2017
1860,Mercedes-Benz,8600000.0,34000.0,Diesel,Pune,2020
1861,Kia,1250000.0,12800.0,Petrol,Ahmedabad,2022
1862,Hyundai,270000.0,57704.0,Petrol,Hyderabad,2011
1863,Honda,1605999.9999999998,6116.0,Petrol,Pune,2022
1864,Honda,295000.0,81000.0,Petrol,Noida,2013
1865,MG,1549000.0,2200.0,Petrol,Bangalore,2022
1866,Mahindra,1136000.0,9238.0,Diesel,Kolkata,2021
1868,Tata,1695000.0,47082.0,Diesel,Bangalore,2019
1870,Hyundai,500000.0,73000.0,Diesel,Thiruvallur,2015
1871,Maruti,610000.0,62000.0,Diesel,Thane,2017
1872,Ford,451000.0,74529.0,Diesel,Kolkata,2014
1873,Skoda,1125000.0,46807.0,Petrol,Bangalore,2020
1874,Hyundai,570000.0,25971.0,Petrol,Thane,2017
1875,Maruti,611000.0,43100.0,Petrol,Ahmedabad,2018
1876,MG,4285000.0,20264.0,Diesel,Thane,2021
1877,Maruti,650000.0,75000.0,Petrol,Thane,2016
1878,Honda,815000.0,20580.0,Petrol,Kolkata,2019
1879,Hyundai,1167000.0,28596.0,Petrol,Delhi,2019
1880,Honda,509000.0,48333.0,Petrol,Bangalore,2014
1881,Mahindra,950000.0,74000.0,Diesel,Ahmedabad,2017
1882,Toyota,200000.0,140000.0,Petrol,Pallikarnai,2005
1883,Maruti,740000.0,42000.0,Diesel,Thane,2016
1884,Honda,590000.0,26786.0,Petrol,Mumbai,2016
1885,Maruti,443000.0,36415.0,Petrol,Pune,2016
1886,Mercedes-Benz,5400000.0,42000.0,Diesel,Pune,2018
1887,Honda,1511000.0,7747.0,Petrol,Mumbai,2021
1888,Maruti,734000.0,18619.0,Petrol,Pune,2019
1889,Mercedes-Benz,4700000.0,55000.0,Diesel,Ahmedabad,2017
1890,Hyundai,345000.0,36000.0,Petrol,Mumbai,2012
1891,Renault,475000.0,2066.0,Petrol,Mumbai,2020
1892,Audi,3050000.0,10700.0,Petrol,Ahmedabad,2020
1893,Maruti,660000.0,48000.0,Petrol,Thane,2018
1895,Honda,675000.0,87693.0,Petrol,Pune,2016
1896,Tata,1025000.0,14836.0,Petrol,Ahmedabad,2021
1897,Tata,2290000.0,16000.0,Diesel,Ahmedabad,2022
1898,Hyundai,721000.0,53864.0,Petrol,Bangalore,2018
1899,Hyundai,839000.0,14546.0,Petrol,Bangalore,2019
1900,Honda,505000.0,87150.0,Petrol,Pune,2017
1901,Maruti,525000.0,50889.0,eco_fuel,Pune,2018
1902,Toyota,275000.0,70000.0,Petrol,Noida,2011
1903,Audi,3275000.0,47555.0,Diesel,Bangalore,2018
1904,Datsun,270000.0,63225.0,Petrol,Hyderabad,2016
1905,Mahindra,492000.0,60132.0,Petrol,Kolkata,2020
1906,BMW,2099000.0,42465.0,Diesel,Kolkata,2016
1907,Mercedes-Benz,1095000.0,64304.0,Diesel,Kolkata,2013
1908,Audi,2400000.0,79059.0,Diesel,Ahmedabad,2016
1909,Hyundai,725000.0,18590.0,eco_fuel,Thane,2021
1910,Hyundai,875000.0,75000.0,Diesel,Delhi,2016
1911,Jeep,1499000.0,70400.0,Diesel,Bangalore,2017
1912,Honda,760000.0,79938.0,Petrol,Thane,2017
1913,Mahindra,1300000.0,70000.0,Diesel,Hyderabad,2019
1914,MG,4199000.0,24600.0,Diesel,Bangalore,2020
1916,Maruti,825000.0,48174.0,Diesel,Thane,2018
1917,Volkswagen,925000.0,52000.0,Petrol,Hyderabad,2019
1918,Renault,690000.0,34000.0,Petrol,Mumbai,2018
1919,BMW,3900000.0,16000.0,Diesel,Hyderabad,2019
1920,Maruti,345000.0,92000.0,Diesel,Hyderabad,2012
1922,Hyundai,1150000.0,11000.0,Petrol,Kolkata,2021
1923,Maruti,550000.0,89000.0,Diesel,Chennai,2014
1924,Ford,3143000.0,45000.0,Diesel,Delhi,2018
1925,Mercedes-Benz,2175000.0,53000.0,Petrol,Mumbai,2017
1926,Nissan,575000.0,85000.0,Diesel,Mumbai,2015
1927,Maruti,334000.0,46000.0,Petrol,Ahmedabad,2012
1928,Maruti,675000.0,45000.0,Petrol,Kolkata,2021
1929,Jeep,1341000.0,48381.0,Petrol,Thane,2018
1930,Hyundai,482000.0,20225.0,Petrol,Delhi,2018
1931,Toyota,1650000.0,25914.0,Petrol,Pune,2018
1932,Mercedes-Benz,5500000.0,50012.0,Diesel,Ahmedabad,2018
1933,MG,1499000.0,9700.0,Petrol,Bangalore,2019
1934,Kia,1864999.9999999998,8000.0,Petrol,Mumbai,2021
1935,Hyundai,620000.0,47452.0,Petrol,Ahmedabad,2016
1936,Honda,595000.0,10861.0,Petrol,Hyderabad,2016
1937,Maruti,171000.0,76000.0,eco_fuel,Delhi,2010
1938,Maruti,295000.0,15000.0,Petrol,Ambattur,2013
1939,Mahindra,1137000.0,10616.0,Diesel,Kolkata,2020
1940,Hyundai,1195000.0,10530.0,Petrol,Bangalore,2021
1941,Honda,349000.0,62500.0,Petrol,Thane,2012
1942,Kia,1995000.0,7358.0,Petrol,Bangalore,2021
1943,Citroen,3500000.0,27000.0,Diesel,Hyderabad,2021
1944,Honda,310000.0,95000.0,Petrol,Mumbai,2010
1945,Hyundai,415000.00000000006,36234.0,Petrol,Kolkata,2018
1946,Maruti,389000.0,54765.0,eco_fuel,Pune,2019
1947,Hyundai,465000.00000000006,58000.0,Petrol,Thane,2017
1948,Hyundai,589000.0,13772.0,Petrol,Bangalore,2018
1950,Ford,3150000.0,47000.0,Diesel,Mumbai,2018
1951,Hyundai,1090000.0,45000.0,Diesel,Ahmedabad,2019
1952,Mahindra,615000.0,127000.0,Diesel,Hyderabad,2014
1953,Honda,615000.0,21946.0,Petrol,Thane,2015
1954,Hyundai,551000.0,91.0,Diesel,Ahmedabad,2015
1955,Ford,434000.0,59685.0,Diesel,Kolkata,2013
1956,Skoda,3490000.0,14500.0,Petrol,Pune,2021
1957,Maruti,1080000.0,65917.0,Diesel,Hyderabad,2018
1958,Maruti,425000.0,34124.0,Petrol,Kolkata,2018
1959,Maruti,486000.00000000006,25834.0,Petrol,Delhi,2019
1960,Maruti,236000.0,58073.0,Petrol,Delhi,2014
1961,Maruti,357000.0,52002.0,Petrol,Bangalore,2013
1962,Hyundai,1989999.9999999998,17852.0,Diesel,Ahmedabad,2018
1963,Volkswagen,2495000.0,41797.0,Diesel,Thane,2018
1964,Jaguar,1950000.0,36000.0,Diesel,Kolkata,2014
1965,Honda,521000.0,37206.0,Petrol,Pune,2016
1966,Maruti,335000.0,106900.0,eco_fuel,Thane,2013
1967,Hyundai,640000.0,46000.0,Petrol,Thane,2017
1968,BMW,6250000.0,13600.0,Diesel,Ahmedabad,2020
1969,Maruti,735000.0,69812.0,Diesel,Delhi,2018
1970,Maruti,801000.0,33747.0,Diesel,Delhi,2019
1971,Hyundai,360000.0,36122.0,Petrol,Kolkata,2015
1972,Maruti,475000.0,38447.0,Petrol,Thane,2019
1973,Hyundai,635000.0,18000.0,Petrol,Thane,2017
1974,Hyundai,295000.0,63000.0,Petrol,Mumbai,2013
1975,Hyundai,712000.0,24736.0,Petrol,Pune,2020
1976,Ford,3189000.0,25160.0,Diesel,Delhi,2018
1977,Audi,2150000.0,76840.0,Diesel,Hyderabad,2016
1978,BMW,4190000.0,19000.0,Petrol,Pune,2021
1979,Maruti,450000.0,56000.0,Petrol,Thane,2015
1980,Hyundai,359000.0,26250.0,Petrol,Delhi,2015
1981,Hyundai,250000.0,43278.0,Petrol,Hyderabad,2008
1983,Maruti,641000.0,30663.0,Petrol,Chennai,2019
1984,Maruti,415000.00000000006,71138.0,Petrol,Thane,2013
1985,Ford,1085000.0,17002.0,Petrol,Bangalore,2019
1986,Skoda,349000.0,86000.0,Diesel,Ahmedabad,2012
1987,Hyundai,300000.0,74000.0,Petrol,Pallikarnai,2007
1989,Tata,400000.0,100088.0,Petrol,Ambattur,2022
1990,Mercedes-Benz,4700000.0,69000.0,Diesel,Hyderabad,2015
1991,Honda,530000.0,69000.0,Petrol,Pallikarnai,2014
1992,Maruti,690000.0,40244.0,Petrol,Mumbai,2018
1993,Ford,828999.9999999999,35724.0,Petrol,Bangalore,2017
1995,Maruti,697000.0,43152.0,Petrol,Pune,2017
1996,Hyundai,1195000.0,120000.0,Diesel,Hyderabad,2017
1997,MG,1800000.0,21105.0,Petrol,Hyderabad,2021
1998,Honda,438999.99999999994,46089.0,Petrol,Bangalore,2014
1999,Maruti,492000.0,18568.0,Petrol,Chennai,2020
2000,Hyundai,539000.0,57847.0,Petrol,Bangalore,2018
2001,Volkswagen,635000.0,58436.0,Diesel,Mumbai,2015
2002,Maruti,490000.00000000006,52000.0,Petrol,Ahmedabad,2015
2003,Volkswagen,1350000.0,30788.0,Petrol,Hyderabad,2021
2004,Honda,450000.0,90354.0,Diesel,Hyderabad,2014
2005,Kia,1075000.0,11870.0,Petrol,Chennai,2021
2006,Toyota,345000.0,149500.0,eco_fuel,Thane,2010
2007,Hyundai,475000.0,44000.0,Petrol,Ahmedabad,2015
2008,Hyundai,1625000.0,55545.0,Diesel,Bangalore,2015
2009,Tata,445000.0,57000.0,Petrol,Noida,2018
2012,Maruti,325000.0,49000.0,Petrol,Mumbai,2012
2013,Tata,2400000.0,16600.0,Diesel,Hyderabad,2021
2014,Maruti,923000.0,30830.0,Petrol,Pune,2018
2015,Maruti,465000.00000000006,72000.0,eco_fuel,Thane,2017
2016,Audi,1650000.0,89070.0,Diesel,Ahmedabad,2014
2017,Mahindra,724000.0,15777.0,Petrol,Kolkata,2021
2018,Skoda,2975000.0,25000.0,Diesel,Mumbai,2017
2020,Toyota,3100000.0,33500.0,Diesel,Hyderabad,2021
2022,Volkswagen,790000.0,48000.0,Diesel,Ahmedabad,2016
2023,Hyundai,709000.0,21187.0,eco_fuel,Pune,2021
2024,Hyundai,395000.0,58326.0,Petrol,Delhi,2014
2025,Maruti,433000.0,12566.0,Petrol,Chennai,2019
2026,Maruti,398000.0,49821.0,Petrol,Delhi,2015
2027,Hyundai,395000.0,25028.0,Petrol,Mumbai,2013
2028,Mahindra,451000.0,41604.0,Petrol,Ahmedabad,2018
2029,Maruti,254999.99999999997,80386.0,Petrol,Pune,2011
2030,Mercedes-Benz,6000000.0,17500.0,Diesel,Ahmedabad,2020
2031,Maruti,869999.9999999999,27095.0,Diesel,Kolkata,2019
2032,Honda,885000.0,34178.0,Diesel,Kolkata,2018
2033,Mahindra,975000.0,37000.0,Diesel,Kolkata,2016
2034,Hyundai,1300000.0,85930.0,Diesel,Hyderabad,2017
2035,Hyundai,530000.0,35373.0,Petrol,Hyderabad,2017
2037,BMW,6800000.0,9664.0,Petrol,Mumbai,2022
2038,Honda,532000.0,34640.0,Petrol,Kolkata,2018
2039,Renault,699000.0,50244.0,Petrol,Bangalore,2017
2040,Honda,785000.0,29099.0,Petrol,Mumbai,2018
2041,Volkswagen,695000.0,27239.0,Petrol,Thane,2016
2042,Hyundai,245000.00000000003,41000.0,Petrol,Kolkata,2014
2043,Datsun,498000.00000000006,15755.0,Petrol,Kolkata,2019
2044,Audi,1395000.0,57566.0,Diesel,Thane,2015
2045,Maruti,239000.0,65315.0,Petrol,Hyderabad,2012
2046,Maruti,379000.0,74200.0,Petrol,Bangalore,2016
2048,Skoda,1657999.9999999998,6098.0,Petrol,Chennai,2022
2049,Hyundai,425000.0,46150.0,Petrol,Ahmedabad,2016
2050,BMW,2250000.0,68714.0,Diesel,Hyderabad,2016
2051,Honda,430000.0,61000.0,Petrol,Ahmedabad,2013
2052,BMW,4475000.0,7100.0,Diesel,Chennai,2021
2053,Mercedes-Benz,6900000.0,18000.0,Diesel,Ahmedabad,2017
2054,Maruti,795000.0,21800.0,Petrol,Bangalore,2020
2056,Maruti,475000.0,84827.0,Petrol,Chennai,2018
2057,Tata,475000.0,34867.0,Petrol,Mumbai,2017
2058,Volvo,1675000.0,47000.0,Diesel,Mumbai,2018
2059,Renault,455999.99999999994,53447.0,Petrol,Chennai,2019
2060,Bentley,7000000.0,19506.0,Petrol,Hyderabad,2008
2061,Hyundai,394000.0,67844.0,Petrol,Pune,2014
2062,Renault,335000.0,32000.0,Petrol,Thane,2017
2063,Honda,649000.0,15075.0,Petrol,Bangalore,2016
2064,Hyundai,650000.0,100000.0,Petrol,Hyderabad,2016
2065,Honda,434999.99999999994,46314.0,Petrol,Mumbai,2014
2066,Maruti,730000.0,58238.0,Diesel,Hyderabad,2017
2067,Ford,430000.0,44000.0,Petrol,Ahmedabad,2017
2068,Skoda,666000.0,45834.0,Petrol,Pune,2016
2069,MG,3900000.0,22000.0,Diesel,Hyderabad,2020
2070,Ford,677000.0,47781.0,eco_fuel,Pune,2019
2071,Honda,735000.0,51425.0,Petrol,Ahmedabad,2018
2072,Jaguar,3775000.0,9090.0,Diesel,Bangalore,2018
2073,Tata,1875000.0,7000.0,eco_fuel,Ahmedabad,2022
2074,Honda,438999.99999999994,44114.0,Petrol,Pune,2013
2075,Honda,495000.0,52000.0,Petrol,Noida,2015
2076,Tata,2615000.0,6625.0,Diesel,Pune,2022
2077,Renault,894999.9999999999,62732.0,Diesel,Thane,2018
2078,Toyota,2400000.0,121842.0,Diesel,Hyderabad,2018
2080,Hyundai,649000.0,40493.0,Petrol,Bangalore,2015
2081,Maruti,750000.0,65000.0,Diesel,Hyderabad,2018
2082,Ford,625000.0,30723.0,Petrol,Noida,2017
2083,Hyundai,889000.0,15608.0,Petrol,Bangalore,2020
2084,Renault,765000.0,19000.0,Petrol,Mumbai,2021
2086,Tata,1550000.0,45163.0,Diesel,Ahmedabad,2019
2087,Tata,706000.0,33530.0,Petrol,Chennai,2020
2088,Renault,789000.0,60444.0,Petrol,Bangalore,2017
2089,Hyundai,538000.0,27189.0,Petrol,Kolkata,2018
2090,Maruti,715000.0,112000.0,eco_fuel,Thane,2014
2091,Toyota,1295000.0,65100.0,Petrol,Thane,2018
2092,Maruti,647000.0,21477.0,Petrol,Delhi,2019
2093,Honda,878999.9999999999,14437.0,Petrol,Delhi,2018
2094,Maruti,180000.0,67181.0,Petrol,Hyderabad,2008
2095,Honda,935000.0,31482.0,Petrol,Thane,2018
2096,Maruti,550000.0,27563.0,Petrol,Kolkata,2018
2097,Land,6400000.0,8500.0,Petrol,Ahmedabad,2021
2098,Honda,425000.0,37210.0,Petrol,Kolkata,2016
2099,Hyundai,450000.0,66250.0,Petrol,Ahmedabad,2014
2100,Ford,360000.0,42158.0,Diesel,Kolkata,2015
2101,MINI,2200000.0,68862.0,Diesel,Hyderabad,2013
2102,Hyundai,838000.0000000001,37622.0,Petrol,Chennai,2018
2103,Maruti,675000.0,64726.0,Petrol,Mumbai,2017
2104,Hyundai,876000.0,29150.0,Petrol,Pune,2017
